turn_id,program,speaker,is_moderator,timestamp,timestamp_seconds,text,text_clean,word_count,umap_x,umap_y,cluster
677,MIXED,Speaker 1,False,1:01:54,3714,"And strongly felt, right? And strongly felt.","And strongly felt, right? And strongly felt.",7,16.932608,1.943819,4
678,MIXED,Speaker 7,False,1:01:56,3716,And I think it can be made better. I've never understood.,And I think it can be made better. I've never understood.,11,18.487524,2.4319348,0
679,MIXED,Speaker 8,False,1:02:01,3721,They actually drive me insane.,They actually drive me insane.,5,18.446266,1.2488214,-1
680,MIXED,Speaker 7,False,1:02:02,3722,"They've never really bothered me that much, to be honest.","They've never really bothered me that much, to be honest.",10,18.527897,1.1734976,-1
681,MIXED,Speaker 8,False,1:02:04,3724,"I just think that they're the pre-example of the years. Yeah, sure, put your ex.","I just think that they're the pre-example of the years. Yeah, sure, put your ex.",15,19.230824,2.124056,0
683,MIXED,Speaker 6,False,1:03:21,3801,And I'm happy to talk quickly if you need on that.,And I'm happy to talk quickly if you need on that.,11,17.510744,0.32425246,4
687,MIXED,Speaker 7,False,1:04:01,3841,I'll just say like my...,I'll just say like my...,5,16.224907,1.2474742,4
691,MIXED,Speaker 7,False,1:04:08,3848,It's okay. All right. You can grab my notes. I'm the only non-business duel here. I'm with the design school.,It's okay. All right. You can grab my notes. I'm the only non-business duel here. I'm with the design school.,20,17.507303,0.29050192,4
695,MIXED,Speaker 7,False,1:04:18,3858,"Okay. I would say from a professionalism standpoint, HKS is head and shoulders above the design school. Okay. Where nobody pays attention in class whatsoever. Everyone's on a laptop, even in the front row, not looking at the front of the room. So HKS does well in that respect compared to the GSD.","Okay. I would say from a professionalism standpoint, HKS is head and shoulders above the design school. Okay. Where nobody pays attention in class whatsoever. Everyone's on a laptop, even in the front row, not looking at the front of the room. So HKS does well in that respect compared to the GSD.",53,20.239521,2.9353285,6
697,MIXED,Speaker 7,False,1:04:48,3888,"Well, how it works at the GSD is nobody cares about class because everyone's just focused on their studio and design work, which is like 70% of what we do and we're forced to go to class. And then nobody cares about the actual classes. But for people who want to learn in those classes, it can be frustrating.","Well, how it works at the GSD is nobody cares about class because everyone's just focused on their studio and design work, which is like 70% of what we do and we're forced to go to class. And then nobody cares about the actual classes. But for people who want to learn in those classes, it can be frustrating.",59,20.181545,1.5864091,14
699,MIXED,Speaker 6,False,1:05:17,3917,"No, thank you. And I just want to add, because I know we kind of were laying it on thick. Like, a lot of this is coming from a place of love and not like, I wouldn't do this again from like where it stands today. But I think there's just a lot of like little, at least in the MPAID, there's like a lot of friction points and just hearing your problems, including the two years type of thing. I actually think the MPAID does a pretty good job.","No, thank you. And I just want to add, because I know we kind of were laying it on thick. Like, a lot of this is coming from a place of love and not like, I wouldn't do this again from like where it stands today. But I think there's just a lot of like little, at least in the MPAID, there's like a lot of friction points and just hearing your problems, including the two years type of thing. I actually think the MPAID does a pretty good job.",90,20.186508,5.5564246,16
700,MIXED,Speaker 1,False,1:05:44,3944,It has a cap side.,It has a cap side.,5,18.321892,1.9472054,0
701,MIXED,Speaker 6,False,1:05:46,3946,"There's a lot to learn from the MPAID, but also the core is way bigger than any other core, which is why I'm like, maybe you should rethink that. But the average student age is older, and I think that helps with some of these professionalism issues.","There's a lot to learn from the MPAID, but also the core is way bigger than any other core, which is why I'm like, maybe you should rethink that. But the average student age is older, and I think that helps with some of these professionalism issues.",47,20.370766,5.2335005,16
703,MIXED,Speaker 6,False,1:06:06,3966,"Yeah, so, but, yeah, I know, thank you so much, and talk board in.","Yeah, so, but, yeah, I know, thank you so much, and talk board in.",14,17.251034,0.27684903,4
705,MIXED,Speaker 6,False,1:06:19,3979,"Yeah, somewhere in the same. It feels more like a day now, but with the sun.","Yeah, somewhere in the same. It feels more like a day now, but with the sun.",16,16.87674,2.00649,4
706,MIXED,Speaker 1,False,1:06:25,3985,"With the sun out, right? Yeah. All right.","With the sun out, right? Yeah. All right.",8,16.78945,1.8715416,4
707,MIXED,Speaker 9,False,1:06:37,3997,I had a phone somewhere. I lost the media.,I had a phone somewhere. I lost the media.,9,19.551584,-0.266077,1
708,MIXED,Speaker 8,False,1:06:42,4002,"Yeah, I'm sure it's in the bed. Yeah, I feel closer to you, I think, than some of the HBS people, where there's like a really good pedagogy. Because I think Sloan just has a huge amount of variance in the classes. And I feel like this experience has been closer.","Yeah, I'm sure it's in the bed. Yeah, I feel closer to you, I think, than some of the HBS people, where there's like a really good pedagogy. Because I think Sloan just has a huge amount of variance in the classes. And I feel like this experience has been closer.",51,19.90285,3.3280678,14
710,MIXED,Speaker 8,False,1:07:06,4026,"Has been closer in quality. Although I really, I think the Sloan core is the right length of a core and the right style of a core. So that's a big difference.","Has been closer in quality. Although I really, I think the Sloan core is the right length of a core and the right style of a core. So that's a big difference.",32,19.879993,3.5629277,-1
711,MIXED,Speaker 7,False,1:07:14,4034,"I do agree that some sort of core, even just one class. I feel like I'm not part of a cohort. I'm just an individual floating around at HKS.","I do agree that some sort of core, even just one class. I feel like I'm not part of a cohort. I'm just an individual floating around at HKS.",29,20.176037,3.1322634,6
715,MIXED,Speaker 9,False,1:07:45,4065,No. I guess he did.,No. I guess he did.,5,16.876112,1.5510741,4
718,MPP2,Speaker 7,False,12:00,720,[NAME] Houston. [NAME]  from Japan. I'm [NAME]  from India.,Houston. from Japan. I'm from India.,6,15.289466,1.1419698,3
719,MPP2,Speaker 8,False,12:05,725,I'm [NAME]  from China. I'm Korea. I'm [NAME] from [NAME]. I'm [NAME] . I'm from  Australia.,I'm from China. I'm Korea. I'm from . I'm . I'm from Australia.,13,15.2403,1.1901402,3
721,MPP2,Speaker 8,False,12:51,771,I guess mixed. I don't know if that's a good one.,I guess mixed. I don't know if that's a good one.,11,18.817068,1.4029208,0
723,MPP2,Speaker 3,False,13:02,782,I think I'm pretty discussion-heavy for the most part. Mm-hmm. All right.,I think I'm pretty discussion-heavy for the most part. Mm-hmm. All right.,12,19.040766,0.7999366,-1
724,MPP2,Speaker 9,False,13:08,788,I'd say diversity. Diverse opinions.,I'd say diversity. Diverse opinions.,5,19.0941,1.4595325,0
726,MPP2,Speaker 10,False,13:18,798,I think it's like interactive so sometimes we will have like a call or we will have like discussions so I think it's pretty like more like very interactive which I really like it.,I think it's like interactive so sometimes we will have like a call or we will have like discussions so I think it's pretty like more like very interactive which I really like it.,34,19.280802,0.93985015,-1
727,MPP2,Speaker 6,False,13:31,811,"Okay, thank you. I would second the discussion heavy bit. But I would also say that a lot of times the course, the classroom was in line with expectations based on the course evaluations and like what people have talked about. But there have also been times where it has not, I wouldn't say it's like below expectations, just different from expectations.","Okay, thank you. I would second the discussion heavy bit. But I would also say that a lot of times the course, the classroom was in line with expectations based on the course evaluations and like what people have talked about. But there have also been times where it has not, I wouldn't say it's like below expectations, just different from expectations.",62,21.59294,2.1010194,-1
729,MPP2,Speaker 6,False,14:02,842,"In both ways. In both ways. Yeah, okay. But if it's not in line with expectations, it's usually a little too bad way. Okay, if it's under expectations. But otherwise, it's not that maybe I was not expecting this. For example, if there's a class that is excessively focused on one aspect of it, but that was not made clear early on, then I would just feel like maybe it was my expectation. Not that it was bad. It was just not in line with what I wanted the learning point.","In both ways. In both ways. Yeah, okay. But if it's not in line with expectations, it's usually a little too bad way. Okay, if it's under expectations. But otherwise, it's not that maybe I was not expecting this. For example, if there's a class that is excessively focused on one aspect of it, but that was not made clear early on, then I would just feel like maybe it was my expectation. Not that it was bad. It was just not in line with what I wanted the learning point.",91,21.693876,1.722571,-1
731,MPP2,Speaker 6,False,14:35,875,"So varied in some ways, and definitely discussion-heavy, which is great. Okay, thank you.","So varied in some ways, and definitely discussion-heavy, which is great. Okay, thank you.",14,19.095371,0.9043797,-1
732,MPP2,Speaker 7,False,14:42,882,"I'll second diversity as well, but another thing, maybe sometimes it was kind of ambitious. I don't say we were not seeing the reality, but it's kind of theoretical, or sometimes it's far from the real things going on in the US That's why the part of the world is so kind of obnoxious.","I'll second diversity as well, but another thing, maybe sometimes it was kind of ambitious. I don't say we were not seeing the reality, but it's kind of theoretical, or sometimes it's far from the real things going on in the US That's why the part of the world is so kind of obnoxious.",54,19.21716,1.5964122,0
733,MPP2,Speaker 5,False,15:04,904,#NAME? to be like varying quality of discussion. #NAME? #NAME?,to be like varying quality of discussion.,7,19.255672,0.8504209,-1
735,MPP2,Speaker 4,False,15:14,914,"#NAME? #NAME? meeting the academic rigor of the expected, but also not always maybe too academic in the sense where it's not taking in the realities of what's happening in the world. But that's-- again, it goes back to the mix. Like, some classrooms could meet that standard, and others, I think, could not.","meeting the academic rigor of the expected, but also not always maybe too academic in the sense where it's not taking in the realities of what's happening in the world. But that's-- again, it goes back to the mix. Like, some classrooms could meet that standard, and others, I think, could not.",52,21.14694,2.0254729,-1
737,MPP2,Speaker 6,False,16:46,1006,Can I ask a clarifying question? Do you mean compared to previous educational experiences or just like?,Can I ask a clarifying question? Do you mean compared to previous educational experiences or just like?,17,18.914282,1.167562,-1
739,MPP2,Speaker 8,False,17:15,1035,Can we talk about classes with cross-registering maybe as a comparison?,Can we talk about classes with cross-registering maybe as a comparison?,11,19.99749,2.5907342,14
741,MPP2,Speaker 8,False,17:29,1049,"Yeah, I would say that HKS classroom experience has sometimes been really, really good. I want to start there. In that my undergrad, we'd be in much bigger classes. People were sort of more disengaged. Maybe they didn't really want to be in some of those classes. So a lot of those things are better. I think I've taken one class at another school, which was HBS. And so I guess comparing that similar classroom size, one thing I would note was in some of, like compared to most of my HKS classes, the professors seemed more prepared at my HBS class with like a classroom plan, with like timing management, with like figuring out who they wanted to speak or needed to speak in that class. And I think also I generally felt there was less busy work and there was more deep work, which I don't know whether it was just that class because I don't have as many comparators at other places. But that was something that I definitely felt was quite different to HKS.","Yeah, I would say that HKS classroom experience has sometimes been really, really good. I want to start there. In that my undergrad, we'd be in much bigger classes. People were sort of more disengaged. Maybe they didn't really want to be in some of those classes. So a lot of those things are better. I think I've taken one class at another school, which was HBS. And so I guess comparing that similar classroom size, one thing I would note was in some of, like compared to most of my HKS classes, the professors seemed more prepared at my HBS class with like a classroom plan, with like timing management, with like figuring out who they wanted to speak or needed to speak in that class. And I think also I generally felt there was less busy work and there was more deep work, which I don't know whether it was just that class because I don't have as many comparators at other places. But that was something that I definitely felt was quite different to HKS.",178,20.443375,2.8359346,6
745,MPP2,Speaker 8,False,18:42,1122,"I've been in lots of HKS classes where like the assessment has been like, you know, write 200 words every week on this thing. And, you know, then you're doing these random quizzes and you kind of feel like you're doing a scheduling activity almost. And then I think in some ways that's been quite disengaging from like actually dealing with any of the deep ideas. Whereas I felt like in this class, because we weren't asked to do as much random stuff on the side. It was sort of more be prepared with the case. you will be cold-called, and that kind of got me to engage in a more meaningful way, I would say.","I've been in lots of HKS classes where like the assessment has been like, you know, write 200 words every week on this thing. And, you know, then you're doing these random quizzes and you kind of feel like you're doing a scheduling activity almost. And then I think in some ways that's been quite disengaging from like actually dealing with any of the deep ideas. Whereas I felt like in this class, because we weren't asked to do as much random stuff on the side. It was sort of more be prepared with the case. you will be cold-called, and that kind of got me to engage in a more meaningful way, I would say.",116,20.524685,2.475562,6
747,MPP2,Speaker 11,False,19:18,1158,"Sorry, let's go. I was going to build off on the HBS experience itself. I also did a cross-registration at HBS, and it was really, like, I agree with everything that [NAME] said, but I would also say that I think the professor there, and again, I don't know if it was just that class or classes at HBS, but I think they did a fabulous job of knowing who to call when. That was important in the discussion. I think they did a very close scrutiny of teach lead profiles or like the resumes that we submitted to them. But I think they did a fabulous job of cold calling when they did. So I feel like a lot of times in the classes here, I feel like there are many repetitive examples of people. There are stories, which is amazing, but I feel like it could be a little tight there. Okay.","Sorry, let's go. I was going to build off on the HBS experience itself. I also did a cross-registration at HBS, and it was really, like, I agree with everything that said, but I would also say that I think the professor there, and again, I don't know if it was just that class or classes at HBS, but I think they did a fabulous job of knowing who to call when. That was important in the discussion. I think they did a very close scrutiny of teach lead profiles or like the resumes that we submitted to them. But I think they did a fabulous job of cold calling when they did. So I feel like a lot of times in the classes here, I feel like there are many repetitive examples of people. There are stories, which is amazing, but I feel like it could be a little tight there. Okay.",153,19.946417,3.1415377,14
749,MPP2,Speaker 4,False,20:12,1212,"I was going to just double tap on those things and say that I think that when I arrived at HKS and was told that we'd be doing case discussions, I had a different expectation than what I received in my PDD course. I think that it wasn't really case based in the way that I expected it to be. But I know that varied depending on cohort. On a totally separate note, I will say one of the things in terms of professionalism that I've really liked about HKS is I think people are much more supportive and collaborative than in any other environment I've been in. And so I appreciate that environment that HKS offers.","I was going to just double tap on those things and say that I think that when I arrived at HKS and was told that we'd be doing case discussions, I had a different expectation than what I received in my PDD course. I think that it wasn't really case based in the way that I expected it to be. But I know that varied depending on cohort. On a totally separate note, I will say one of the things in terms of professionalism that I've really liked about HKS is I think people are much more supportive and collaborative than in any other environment I've been in. And so I appreciate that environment that HKS offers.",117,20.287687,2.875043,6
751,MPP2,Speaker 4,False,21:01,1261,"I mean, from what I've heard from other people, it's like this is a very important network to build, and so you want to build good, positive relationships now in case you ever need to use them later. Maybe that's more transactional. I think also probably people who are attracted to policy are generally more altruistic or less self-serving in a way. So I think that also probably supports...","I mean, from what I've heard from other people, it's like this is a very important network to build, and so you want to build good, positive relationships now in case you ever need to use them later. Maybe that's more transactional. I think also probably people who are attracted to policy are generally more altruistic or less self-serving in a way. So I think that also probably supports...",69,19.700268,4.7701,-1
753,MPP2,Speaker 5,False,21:37,1297,so maybe that's why like we're a little bit more like less compared like a competitive more collaborative um yeah because like you never know when you're going to be like with someone on like some sort of team project um I would say compared to my undergrad too like people just kind of like do care because it's smaller maybe people care about how they present and you know from like how they dress to like how they talk in class like I feel like people are very for better for worse conscious that there's like a lot of eyes on them and that like people know you and like remember you so it could be a consequence of how big the classroom is um compared to like some of my other,so maybe that's why like we're a little bit more like less compared like a competitive more collaborative um yeah because like you never know when you're going to be like with someone on like some sort of team project um I would say compared to my undergrad too like people just kind of like do care because it's smaller maybe people care about how they present and you know from like how they dress to like how they talk in class like I feel like people are very for better for worse conscious that there's like a lot of eyes on them and that like people know you and like remember you so it could be a consequence of how big the classroom is um compared to like some of my other,133,20.66537,1.4660922,12
754,MPP2,Speaker 3,False,22:15,1335,cross-registered classes on the professionalism front and kind of like related to what you two said I feel like sometimes if someone presents an idea that's like completely off base in my other classes there's like an attempt to kind of redirect them whereas sometimes I feel like with this discussion heavy classes here even if they're kind of completely off base there's a level of like okay let's discuss that which I mean maybe it's good maybe it's bad but I feel like sometimes I want the teacher to kind of take that direction and take that leadership instead of maybe like wasting class,cross-registered classes on the professionalism front and kind of like related to what you two said I feel like sometimes if someone presents an idea that's like completely off base in my other classes there's like an attempt to kind of redirect them whereas sometimes I feel like with this discussion heavy classes here even if they're kind of completely off base there's a level of like okay let's discuss that which I mean maybe it's good maybe it's bad but I feel like sometimes I want the teacher to kind of take that direction and take that leadership instead of maybe like wasting class,105,20.34746,1.6283219,-1
756,MPP2,Speaker 3,False,23:04,1384,"maybe isn't really like the like a well-backed way of thinking that like um maybe has like a little bit of, I don't know, it's not like completely opinion based thing because like obviously you can have difference of opinions, but more so like an accuracy based thing where I would just, I think, prefer if the professor was like, yeah, maybe not that, let's move on to a different thing instead of like teasing it out more. Okay.","maybe isn't really like the like a well-backed way of thinking that like um maybe has like a little bit of, I don't know, it's not like completely opinion based thing because like obviously you can have difference of opinions, but more so like an accuracy based thing where I would just, I think, prefer if the professor was like, yeah, maybe not that, let's move on to a different thing instead of like teasing it out more. Okay.",79,22.505772,1.9370044,10
757,MPP2,Speaker 6,False,23:32,1412,"Anyone else comparative? I think compared to my undergrad, which is in India, there are two things that I probably want to highlight. One is, again, this again differs, varies across HKS courses, but then the readings that you give beforehand, for many of the classes, the readings make sense. And if you do the readings, you can engage a lot better. But there are also classes where readings have nothing to do with one start, in which case I think that just takes away from the experience. And the other thing was just double down the cold calling. We used to have cold calling in my undergrad as well. But that was never really a source of stress. Like, you're not, like, entirely consumed by what if I'm cold calling in front of the class and I have to, like, say something. As long as you're prepared, it'll be, like, really small things just to, like, tease out and, like, figure out the class. But sometimes, here, the cold calling just becomes a source of stress. And, again, it depends on how you cold call. Some classes are great. Some classes are not. But that becomes a comparison between each case classes.","Anyone else comparative? I think compared to my undergrad, which is in India, there are two things that I probably want to highlight. One is, again, this again differs, varies across HKS courses, but then the readings that you give beforehand, for many of the classes, the readings make sense. And if you do the readings, you can engage a lot better. But there are also classes where readings have nothing to do with one start, in which case I think that just takes away from the experience. And the other thing was just double down the cold calling. We used to have cold calling in my undergrad as well. But that was never really a source of stress. Like, you're not, like, entirely consumed by what if I'm cold calling in front of the class and I have to, like, say something. As long as you're prepared, it'll be, like, really small things just to, like, tease out and, like, figure out the class. But sometimes, here, the cold calling just becomes a source of stress. And, again, it depends on how you cold call. Some classes are great. Some classes are not. But that becomes a comparison between each case classes.",203,20.712975,-0.6793441,5
759,MPP2,Speaker 6,False,24:40:00,88800,"No, I think cold calling as a general thing is great. I think it can really enhance learning. But it's, again, a spectrum. If you go to the other extreme where you're just like, the focus is to like put you on your toes and like whatever you do and then suddenly everyone's looking at you, then that just becomes a source of stress and takes away from the learning experience.","No, I think cold calling as a general thing is great. I think it can really enhance learning. But it's, again, a spectrum. If you go to the other extreme where you're just like, the focus is to like put you on your toes and like whatever you do and then suddenly everyone's looking at you, then that just becomes a source of stress and takes away from the learning experience.",71,20.708214,-0.6920136,5
761,MPP2,Speaker 10,False,25:03:00,90180,"Yeah, I also have a totally agree with the codecalling thing. I think codecalling, like in my undergrad, we actually don't have a lot of codecalling. So because the class size is really like, there are so many people in the class. And so right here, I really like the codecalling stuff. I think one thing is really important is sometimes people are complaining about cold calling because there will be a lot of pressure. I mean, pressure on the cold calling and sometimes especially like presenting something like something in front of the cold class. And also, I think the professor or the audience is expected the people who is doing the code calling to generate insightful and really comprehensive stuff in front of the class. So if I don't know how to say about the class material, I will feel very like ashamed or I will feel very anxious about that. So I think that's something maybe people are, a lot of people are complaining about cold calling.","Yeah, I also have a totally agree with the codecalling thing. I think codecalling, like in my undergrad, we actually don't have a lot of codecalling. So because the class size is really like, there are so many people in the class. And so right here, I really like the codecalling stuff. I think one thing is really important is sometimes people are complaining about cold calling because there will be a lot of pressure. I mean, pressure on the cold calling and sometimes especially like presenting something like something in front of the cold class. And also, I think the professor or the audience is expected the people who is doing the code calling to generate insightful and really comprehensive stuff in front of the class. So if I don't know how to say about the class material, I will feel very like ashamed or I will feel very anxious about that. So I think that's something maybe people are, a lot of people are complaining about cold calling.",170,20.68977,-0.51316476,5
763,MPP2,Speaker 7,False,26:49:00,96540,"I would say, so, first of all, you know, in my undergrads, you know, the education system in college in Japan is very different from the U.S. style. Like, we are mostly, like, lecture and exam-based, and especially I was an engineer where I graduated from engineering faculty, so that was quite obvious. But the thing is, so we also had some core courses in undergrad. And the quality of the core courses are kind of standardized in Japan or in my university. But here, when we think about PDD or some other classes, different professors have different pedagogy. And they have different, not the quality of the education, but they have different requirements or different ways of teaching. So I would say, yeah, the core courses, or even the cohort, has different output or different, yeah, if I say, quality of the education. So that was kind of not standardized and based on the teacher's way of teaching.","I would say, so, first of all, you know, in my undergrads, you know, the education system in college in Japan is very different from the U.S. style. Like, we are mostly, like, lecture and exam-based, and especially I was an engineer where I graduated from engineering faculty, so that was quite obvious. But the thing is, so we also had some core courses in undergrad. And the quality of the core courses are kind of standardized in Japan or in my university. But here, when we think about PDD or some other classes, different professors have different pedagogy. And they have different, not the quality of the education, but they have different requirements or different ways of teaching. So I would say, yeah, the core courses, or even the cohort, has different output or different, yeah, if I say, quality of the education. So that was kind of not standardized and based on the teacher's way of teaching.",159,20.80011,3.002648,6
764,MPP2,Speaker 3,False,27:58:00,100680,"Thank you. Just, I feel like in my undergrad, I got my grades and feedback a lot faster and more frequently than I do here. So sometimes I feel like it's like halfway through the semester and I haven't really, like, depending on the professor, of course, but like, I don't really know if I'm on track. Like, I'm reading a bunch of papers, but am I getting the right insights? I think that should start a lot earlier in the process.","Thank you. Just, I feel like in my undergrad, I got my grades and feedback a lot faster and more frequently than I do here. So sometimes I feel like it's like halfway through the semester and I haven't really, like, depending on the professor, of course, but like, I don't really know if I'm on track. Like, I'm reading a bunch of papers, but am I getting the right insights? I think that should start a lot earlier in the process.",82,22.525288,2.9948804,9
766,MPP2,Speaker 7,False,28:50:00,103800,"Not fast, but so when I had that kind of issue, you know, I went to the professor and booked the office hour, so yeah, maybe I didn't send a lot of emails because I kind of knew they would be late.","Not fast, but so when I had that kind of issue, you know, I went to the professor and booked the office hour, so yeah, maybe I didn't send a lot of emails because I kind of knew they would be late.",42,22.672512,1.1834949,7
767,MPP2,Speaker 9,False,29:06:00,104760,I had some experiences when it came out sooner than I expected.,I had some experiences when it came out sooner than I expected.,12,21.88408,1.983201,-1
769,MPP2,Speaker 8,False,29:19:00,105540,"Sorry, can I just add to that? Yes. who are just really much better at the administrative side. And it's actually a really big quality difference, right? Because, like, for example, I was the TF for a class where the professor expected us to have the grades back by basically within a week. When we had exams, we would grade that evening and we would just stay through the night and finish the grading. And so everything was ready. there was like a very systematic process that I feel like that rules-based kind of system really helped all of us stay on track and so we could also block out our weeks to be like this is when we're grading this is when things need to be done by and I think we got a lot of positive feedback from the students about being like because I get feedback every week I feel like I know what's going on [NAME] was in this class so he knows and like yeah I think that really drove up a lot of satisfaction and made people feel like they were being respected because they were putting in the work and they could see we were putting in the work in response.","Sorry, can I just add to that? Yes. who are just really much better at the administrative side. And it's actually a really big quality difference, right? Because, like, for example, I was the TF for a class where the professor expected us to have the grades back by basically within a week. When we had exams, we would grade that evening and we would just stay through the night and finish the grading. And so everything was ready. there was like a very systematic process that I feel like that rules-based kind of system really helped all of us stay on track and so we could also block out our weeks to be like this is when we're grading this is when things need to be done by and I think we got a lot of positive feedback from the students about being like because I get feedback every week I feel like I know what's going on was in this class so he knows and like yeah I think that really drove up a lot of satisfaction and made people feel like they were being respected because they were putting in the work and they could see we were putting in the work in response.",207,22.544071,2.5997941,9
771,MPP2,Speaker 6,False,30:36:00,110160,"very positive loop? I think I had a similar experience. I was a teaching assistant to a professor who is very, very on the top of making sure that students get the feedback ASAP so yeah I have also I've been on the teaching side of it some of my courses I get feedback fast enough some I don't but I've actually not thought so much about being delayed","very positive loop? I think I had a similar experience. I was a teaching assistant to a professor who is very, very on the top of making sure that students get the feedback ASAP so yeah I have also I've been on the teaching side of it some of my courses I get feedback fast enough some I don't but I've actually not thought so much about being delayed",69,22.802141,2.8644328,9
772,MPP2,Speaker 11,False,31:01:00,111660,"I was thinking about like in all the classes that I've taken I think a trend from my classes has been that some of the quantitative courses that I've taken I get like there I feel like there is a systematic like there's a timeline within which I receive a grade but I like I I feel like some of the more, I don't want to say qualitative classes, but like the non-quantitative classes, I feel like it's more, I don't know when I'm going to receive the grade.","I was thinking about like in all the classes that I've taken I think a trend from my classes has been that some of the quantitative courses that I've taken I get like there I feel like there is a systematic like there's a timeline within which I receive a grade but I like I I feel like some of the more, I don't want to say qualitative classes, but like the non-quantitative classes, I feel like it's more, I don't know when I'm going to receive the grade.",89,22.05187,3.0162861,10
774,MPP2,Speaker 11,False,31:36:00,113760,"Do you think it should be open-ended or not? I feel like I'd like to know when we're going to receive a grade because for some of these classes, I think we're looking forward. Like, I know I'm looking forward to the grade, not because of anything else, but because I want to do better on the next assignment. Yes. So it would be helpful to receive it well in advance so that I can work accordingly for my next one.","Do you think it should be open-ended or not? I feel like I'd like to know when we're going to receive a grade because for some of these classes, I think we're looking forward. Like, I know I'm looking forward to the grade, not because of anything else, but because I want to do better on the next assignment. Yes. So it would be helpful to receive it well in advance so that I can work accordingly for my next one.",81,22.024084,2.8359363,10
778,MPP2,Speaker 4,False,32:03:00,115380,"I just wanted to add, I think that there are professors who have gotten feedback returned quickly, but sometimes it's clear that their CAs or TFs are doing the gradings and not them, and that makes a huge difference in my interpretation of the grade. and my motivation to stay motivated in that class. And I think I have found it to be interesting that not all professors put the same amount of work and time into reviewing what we put into what they want us to do for them. So I've found that to be a point of frustration for me.","I just wanted to add, I think that there are professors who have gotten feedback returned quickly, but sometimes it's clear that their CAs or TFs are doing the gradings and not them, and that makes a huge difference in my interpretation of the grade. and my motivation to stay motivated in that class. And I think I have found it to be interesting that not all professors put the same amount of work and time into reviewing what we put into what they want us to do for them. So I've found that to be a point of frustration for me.",102,22.642756,2.6771135,9
780,MPP2,Speaker 9,False,33:19:00,119940,"Yeah, in terms of feedback, can I say, like, I took the J term. Yes. Being human this winter, I got the feedback of my final memo, and there were, like, three feedback from professor and TA and, like, the CA, so it was really helpful. And also, I want to mention like [NAME] or [NAME], they would give feedback on the canvas really long, which takes me a long time to even read it. So, I mean, it takes time for [NAME] to give that feedback, but then he explains to the students during the class that, oh, I'm really putting a lot of effort in individual feedback. That's why it's taking long. And I kind of appreciated that.","Yeah, in terms of feedback, can I say, like, I took the J term. Yes. Being human this winter, I got the feedback of my final memo, and there were, like, three feedback from professor and TA and, like, the CA, so it was really helpful. And also, I want to mention like or , they would give feedback on the canvas really long, which takes me a long time to even read it. So, I mean, it takes time for to give that feedback, but then he explains to the students during the class that, oh, I'm really putting a lot of effort in individual feedback. That's why it's taking long. And I kind of appreciated that.",118,22.942532,2.7622857,9
786,MPP2,Speaker 9,False,34:35:00,124500,"years? time like getting feedback from three people. So I was like, oh, they're evaluating in various dimensions. That's what I thought. So that my result is more objective.","years? time like getting feedback from three people. So I was like, oh, they're evaluating in various dimensions. That's what I thought. So that my result is more objective.",29,22.677313,2.2474077,10
788,MPP2,Speaker 4,False,35:00:00,126000,"Yeah. Yeah. Well, I think if it's a CA plus the professor, that'd be great. more feedback. Yeah, but just to summarize where I agree, I think that I don't need can like feedback throughout the semester as well if I'm getting deep feedback every like fewer times. Like I'd prefer deeper feedback than","Yeah. Yeah. Well, I think if it's a CA plus the professor, that'd be great. more feedback. Yeah, but just to summarize where I agree, I think that I don't need can like feedback throughout the semester as well if I'm getting deep feedback every like fewer times. Like I'd prefer deeper feedback than",54,23.066006,2.7245777,9
790,MPP2,Speaker 10,False,36:48:00,132480,I think I may just like escape from like escape from the job for one day and just attend the office hour. I think that would be helpful.,I think I may just like escape from like escape from the job for one day and just attend the office hour. I think that would be helpful.,28,22.320194,0.9994606,7
791,MPP2,Speaker 6,False,37:02:00,133320,What do you mean what would you do? This is an end right? Like the final memo assignment is the same grade. So like what would I do after receiving the final grade?,What do you mean what would you do? This is an end right? Like the final memo assignment is the same grade. So like what would I do after receiving the final grade?,33,22.059362,2.4732668,10
793,MPP2,Speaker 4,False,37:29:00,134940,Email the professor directly and ask if they have any other time available.,Email the professor directly and ask if they have any other time available.,13,22.577482,1.0441402,7
794,MPP2,Speaker 5,False,37:33:00,135180,"That's always worked. Like, I've never had a professor who's like, yeah, we can't make it work.","That's always worked. Like, I've never had a professor who's like, yeah, we can't make it work.",17,21.986256,1.3135746,-1
796,MPP2,Speaker 3,False,37:48:00,136080,"I think so, but I feel like if people are, like, if there are students that are working, like, the expectation should be that the feedback comes without additional, like, going to office hours. Like, if they're constrained, then they shouldn't be penalized for that, no? So maybe the feedback should have been like a little bit more, I don't know. Yeah, it's two sentences. Yeah, in the first place, like that's not a good expectation to have one of the professor level feedback.","I think so, but I feel like if people are, like, if there are students that are working, like, the expectation should be that the feedback comes without additional, like, going to office hours. Like, if they're constrained, then they shouldn't be penalized for that, no? So maybe the feedback should have been like a little bit more, I don't know. Yeah, it's two sentences. Yeah, in the first place, like that's not a good expectation to have one of the professor level feedback.",84,23.03125,2.610039,9
